permalink,name,homepage_url,category_list, market , funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
/organization/81c36b27-ac48-9958-070f-50d4cee1672f,TPM Medical Systems,0,"Biotechnology,Health Care",Biotechnology,0,NO EXIT,ISR, ,Yerushalayim,Jerusalem,1,,,,,,3/4/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/bc77a1ae-8f77-ba1d-5d9a-75d9c25eac3a,Eximore,http://www.eximore.com,Pharmaceutical,Health Care,0,NO EXIT,ISR, ,Yerushalayim,Jerusalem,1,1/1/13,2013-01,2013-Q0,2013,1/1/13,12/10/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/2aa450b4-6d03-654e-a20b-f668fa141fd0,Panimood,http://www.panimood.com,"Android,iOS,Mobile Apps",Apps,300000,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,1,1/1/16,2016-01,2016-Q0,2016,1/1/16,1/2/16,300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/b4bda9bf-62cd-9569-43f5-6f179850b735,F2 Capital,http://www.f2vc.com,Venture Capital,Financial Services,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,11/1/03,2003-011,2003-Q4,2003,11/1/03,,0,0,0,0,0,0,0,0,270000000,0,0,0,0,60000000,0,0,0,0,0,0,0
/organization/31178a89-484f-ea82-413d-fe453ed5f249,SOCIAL-INTERNET LTD.,http://www.social-internet.co,"Affiliate Marketing,Content Marketing,CRM,Digital Marketing,Enterprise Software,Marketing,Marketing Automation,Social Media Marketing",Advertising,840000,NO EXIT,ISR, ,Tel Aviv,Ramat Gan,1,6/19/14,2014-06,2014-Q2,2014,6/19/14,6/19/14,0,0,0,0,0,0,840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/a892c398-2fb8-91aa-816a-3d201ca839bc,AGAT Software,http://agatsoftware.com,"Compliance,Mobile,Natural Language Processing,Software,Unified Communications,Video,Video Chat,Video Conferencing",Artificial Intelligence,0,NO EXIT,ISR, ,Yerushalayim,Jerusalem,0,1/1/99,1999-01,1999-Q0,1999,1/1/99,,0,0,0,0,0,0,0,0,0,139834852,0,0,0,0,0,0,0,0,0,0,0
/organization/bd94ff14-d54c-a8a6-290a-8fb9c5d57885,DocAuthority,http://www.docauthority.com,"Information Technology,Internet,Security",Information Technology,13250000,NO EXIT,ISR, ,HaMerkaz,Ra'anana,3,1/1/13,2013-01,2013-Q0,2013,1/1/13,12/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,13250000,0,0,0,0,0,0,0
/organization/71ae5692-9208-6cf1-fabb-d8ff852e8754,Meydax,https://www.meydax.com/,"Advertising,Cyber Security,Internet,Security",Advertising,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/14,2014-01,2014-Q0,2014,1/1/14,,0,0,0,0,0,8475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/732f6710-3b3c-ed3f-f06f-b4033ec46050,ProtectivX,https://www.protectivx.com/,"Computer,Security,Software",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Petah Tiqwa,0,1/1/15,2015-01,2015-Q0,2015,1/1/15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/c42dd37d-330a-e68b-f834-4bae80edf200,Hermetric Software Services,http://www.hermetric.com/,"Cyber Security,Network Security,SaaS,Security,Software",Information Technology,0,NO EXIT,ISR, ,Hefa,Kiryat Tivon,0,,,,,,,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/d90bfe25-8bcf-4d04-c1be-65fea60c0a9c,UBank,http://www.u-bank.net,"Banking,FinTech",Financial Services,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,2500000,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/1aa79878-6702-0ac2-37ad-a20322353ec0,Nightingale,http://nightingalecyber.com,"Cyber Security,Information Technology,Security",Information Technology,0,NO EXIT,ISR, ,HaMerkaz,Petah Tiqva,0,1/1/15,2015-01,2015-Q0,2015,1/1/15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/c0942fe4-9172-e41f-fd3b-b98c9caaec16,InfoBay,http://www.infobay.eu/,"Information Technology,Insurance,Network Security",Financial Services,0,NO EXIT,ISR, ,HaMerkaz,Petah Tiqva,0,1/1/10,2010-01,2010-Q0,2010,1/1/10,,0,0,0,0,0,0,480580,0,0,0,0,0,0,4415812,3079979,0,0,0,0,0,0
/organization/fdc4dddd-a0fc-b11b-1c41-954b9ba0a344,CrossBorder,https://crossborder.properties,"Building Material,Marketplace,Online Portals,Real Estate,Real Estate Investment",Commerce and Shopping,1000000,NO EXIT,ISR, ,HaMerkaz,Kfar Malal,1,1/1/16,2016-01,2016-Q0,2016,1/1/16,5/2/16,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/1f770171-007d-c55d-53af-0400bfe675db,SecurityDAM's,http://www.securitydam.com/,"Cyber Security,Security,Service Industry,Software",Information Technology,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,42000005,45000000,0,0,0,0,0
/organization/b807f3c4-aae4-816c-9f1b-519dbf80487f,G4S Israel,0,Security,Privacy and Security,0,EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/37,1937-01,1937-Q0,1937,1/1/37,,5300000,5300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/6f8812b8-d051-c122-3daa-dad0bc9236a2,Tnuva,http://www.tnuva.com/,"Agriculture,Food and Beverage",Agriculture and Farming,0,EXIT,ISR, ,Tel Aviv,Glil Yam,0,1/1/26,1926-01,1926-Q0,1926,1/1/26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/417bf79c-cf51-b415-9430-72956a4f1dd0,KDC Media Fund,https://kdc.fund,0,0,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,0,0,0,0,0,0,0,28113,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/e1076668-1c66-e988-0e67-635243394492,Panoptes Ltd.,0,Electronics,Consumer Electronics,0,EXIT,ISR, ,HaZafon,Yokneam,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/3df3bde3-806d-d08d-a8d6-dda01b899db1,XwinSys,http://www.xwinsys.com,"Manufacturing,Semiconductor",Hardware,0,EXIT,ISR, ,HaZafon,Migdal Hameq,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/7e696971-31c7-6df0-5b84-ec58021e9219,Konnecto,https://www.konnecto.com,"Big Data,Consumer Research,Internet,Marketing",Data and Analytics,3500000,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,3,1/1/18,2018-01,2018-Q0,2018,1/1/18,11/23/20,3500000,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/09d1cace-b56d-0aa5-580c-f963f2a1f40b,Toga Networks,http://toganetworks.com/,"Computer,Professional Networking",Community and Lifestyle,0,EXIT,ISR, ,HaZafon,Hasharon,0,1/1/09,2009-01,2009-Q0,2009,1/1/09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/bbeac7bf-ecf2-0b0b-5688-026a4f0db321,Eventer,https://www.eventer.co.il,"Events,Industrial,Ticketing",Events,0,NO EXIT,ISR, ,Tel Aviv,Ramat Gan,1,7/1/14,2014-07,2014-Q2,2014,7/1/14,7/1/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/63c1bc8f-3637-d7e7-c183-68c0eef04147,Intofeed,http://www.intofeed.com,"Advertising,SaaS",Advertising,0,NO EXIT,ISR, ,Hefa,Qiryat Bialik,0,1/1/13,2013-01,2013-Q0,2013,1/1/13,,1121700,1121700,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/29928a6f-9198-25d0-9b9b-88b77f56eedd,Natural Intelligence,http://www.naturalint.com/,"Market Research,Marketing,Online Portals",Data and Analytics,0,EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/09,2009-01,2009-Q0,2009,1/1/09,,2072294,2072294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/380774a7-af35-09fb-c3bf-52ad4b7b7926,LeadBex,0,"Advertising,Lead Generation,Web Browsers",Advertising,0,NO EXIT,ISR, ,Tel Aviv,Herzliya,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/4fae25fa-3252-a855-87cc-b63eee53fc95,SMBIG,0,"Advertising,Advertising Platforms,Marketing,Publishing",Advertising,0,NO EXIT,ISR, ,Tel Aviv,Herzliya,0,,,,,,,83873,83873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/b3326aab-486c-4be8-da9c-5f67cacd4c05,Shoplix,http://shoplix.co.il/,"Advertising,Enterprise Software,Marketing",Advertising,0,NO EXIT,ISR, ,HaMerkaz,Modi'in,0,1/1/13,2013-01,2013-Q0,2013,1/1/13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0
/organization/00593040-9573-245a-e43f-f12d3c6644c5,Tellavista,http://www.tellavista.com/,"Leisure,Marketplace,Travel,Vacation Rental",Commerce and Shopping,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,1037500,1037500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/6af1bf21-c68c-cee5-d5e7-534f0ce16df6,Adimap,http://www.adimap.com/#/,"Advertising,Publishing",Advertising,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/11,2011-01,2011-Q0,2011,1/1/11,,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000,4000000,0,0,0,0,0,0
/organization/5ebf4236-1d5f-ff4d-2643-47cbb2aaccec,Ayala Water & Ecology,http://www.ayala-aqua.com/,"Biotechnology,CleanTech,Energy,Sustainability",Biotechnology,81868,NO EXIT,ISR, ,HaZafon,Zippori,1,1/1/02,2002-01,2002-Q0,2002,1/1/02,1/1/19,0,0,0,0,0,0,0,81868,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/95764ad1-3168-6a3f-0a53-e6df927fc435,Hervana,http://www.hervana-bio.com/,"Biopharma,Biotechnology,Health Care,Medical",Biotechnology,1000000,NO EXIT,ISR, ,Yerushalayim,Beit-shemesh,1,1/1/18,2018-01,2018-Q0,2018,1/1/18,12/28/12,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/03e1aaff-6731-9285-449d-14457d65841b,ECOVIZ,http://ecoviz.csumb.edu,"Consulting,Energy,Energy Efficiency,Service Industry",Energy,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0
/organization/a0a48993-43eb-4495-dcce-6c47388652d6,BeePost -Create The Buzz,http://www.beepost.com,"Media and Entertainment,Social,Software,Video",Community and Lifestyle,460000,NO EXIT,ISR, ,Tel Aviv,Ramat Gan,1,1/1/16,2016-01,2016-Q0,2016,1/1/16,7/1/16,460000,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/813336ed-708e-e50e-350b-d988553ff6c9,Marx Biotechnology,http://www.marxbio.com,"Biopharma,Biotechnology,Developer Tools",Biotechnology,0,NO EXIT,ISR, ,Yerushalayim,Jerusalem,1,1/1/11,2011-01,2011-Q0,2011,1/1/11,11/1/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/b9487ba5-dad4-4c04-06f8-259949b6e276,Tevatronic,http://tevatronic.net/,"3D Technology,Organic,Service Industry",Hardware,16008,NO EXIT,ISR, ,HaDarom,Sederot,3,1/1/13,2013-01,2013-Q0,2013,1/1/13,2/16/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/c1934e3c-7106-d810-ec07-22074d12e3b6,Rak IT Technologies,http://www.rak-itt.com/,"Developer Platform,GreenTech,Innovation Management",Professional Services,0,NO EXIT,ISR, ,HaMerkaz,Netanya,0,,,,,,,525000,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/fb3f3c44-f1f1-2e22-1575-ed2d38a4f2ee,Subflex,http://www.subflex.org/,"Farming,Marine Technology,Market Research,Training",Agriculture and Farming,2580437,NO EXIT,ISR, ,HaMerkaz,Benei Dror,1,1/1/04,2004-01,2004-Q0,2004,1/1/04,8/1/15,0,0,0,0,0,0,0,2580437,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/c4e45191-f5e5-1ade-8210-2423c70a7d14,Gangly Sister,https://ganglysister.com/,"Education,STEM Education,Women's",Community and Lifestyle,0,NO EXIT,ISR, ,HaMerkaz,Hod Hasharon,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/8677e00d-7f11-17cd-386e-60b154fc0b4d,WTR tec,http://www.wtr-t.com/home.html,"Industrial,Recycling,Water Purification",Manufacturing,0,NO EXIT,ISR, ,Yerushalayim,Jerusalem,0,1/1/11,2011-01,2011-Q0,2011,1/1/11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ff342ba4-2340-60ed-e685-4c503be6b26f,Hanita Coatings,http://www.hanitacoatings.com,"Environmental Engineering,Manufacturing",Manufacturing,0,EXIT,ISR, ,HaZafon,Hanita,0,1/1/83,1983-01,1983-Q0,1983,1/1/83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/0bd9d623-98be-7a2b-dca6-4dc8c296f3bc,Conferplace,https://www.conferplace.com/,"Content,Developer Platform,Social Network",Internet Services,0,EXIT,ISR, ,Tel Aviv,Tel Aviv,1,1/1/13,2013-01,2013-Q0,2013,1/1/13,11/11/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/8c8eaa54-b140-d2eb-46f6-b51e5847a4eb,Bartr,0,"Collaborative Consumption,Mobile,Sharing Economy",Mobile,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/13,2013-01,2013-Q0,2013,1/1/13,,0,0,0,807117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/96112064-46e7-6088-7d64-1514db3c9621,TOMODO,http://tomodo.com/,"Developer APIs,Information Technology,Social Media",Information Technology,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/13,2013-01,2013-Q0,2013,1/1/13,,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/4021c19a-80d2-94e5-1361-59450bad53fb,Cashcow,http://www.cashcow.co.il/,"E-Commerce,Social,Web Browsers",Commerce and Shopping,0,NO EXIT,ISR, ,HaMerkaz,Rishon Le Zion,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,835317,835317,0,0,173364,0,255992,1368835,0,0,0,0,0,21317958,40000000,0,0,0,0,0,0
/organization/24b07809-c6a6-1496-da2d-4dd016e97baa,Bemooi,0,"E-Commerce,Fashion,Shoes",Clothing and Apparel,0,NO EXIT,ISR, ,Tel Aviv,Herzliya,0,,,,,,,620583,620583,0,0,100000,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ca86029a-bd02-2c34-a099-c9409b969dc8,Marquee,http://marquee.me/,"Digital Marketing,Marketing,Marketing Automation,Professional Networking,Service Industry,Small and Medium Businesses",Community and Lifestyle,700000,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,1,1/1/13,2013-01,2013-Q0,2013,1/1/13,9/1/14,700000,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/c26474ef-9f44-e609-23df-3b88eaa0e0b1,Bit2C,https://www.bit2c.co.il/,"Bitcoin,Blockchain,Cryptocurrency,Developer APIs,Ethereum,Small and Medium Businesses",Financial Services,0,NO EXIT,ISR, ,Tel Aviv,Holon,0,3/15/13,2013-03,2013-Q1,2013,3/15/13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/64218cbc-d7f5-bd77-288a-42ce07a64d96,morepeoplepayless,http://www.morepeoplepayless.com/,"E-Commerce,Retail,Sales",Commerce and Shopping,0,NO EXIT,ISR, ,HaMerkaz,Ra'anana,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/00a3bd8c-4b3e-6c86-299d-06ca1dfe4a34,Ogmint,http://www.ogmint.com/,"Advertising,Augmented Reality,Computer,Software",Advertising,0,NO EXIT,ISR, ,Hefa,Tirat Carmel,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0
/organization/731ee1c9-2f21-2411-1a97-cf25fef6a9d2,PetAppdate,http://www.petappdate.com/,"Assistive Technology,Information Technology,Internet of Things,Mobile Apps,Pet",Apps,0,NO EXIT,ISR, ,HaMerkaz,Magshimim,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,85652,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/c3ca1d24-91bb-fae3-ca44-83725e8184fe,Ret,http://www.ret.co.il/,"E-Commerce,Online Portals,Price Comparison,Shopping",Commerce and Shopping,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/2abbb0fe-1f11-32be-3f64-6885b8fedd32,Shopiz,https://www.shopiz.com/,"E-Commerce,Shopping,Social Media,Social Shopping",Commerce and Shopping,2000000,NO EXIT,ISR, ,Tel Aviv,Tel Aviv-yafo,1,1/1/14,2014-01,2014-Q0,2014,1/1/14,2/6/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ebd976a6-a65e-be09-aa2e-4f68b001293f,Pick Up Bag,0,"Customer Service,Delivery Service,Shopping",Commerce and Shopping,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/542429d0-968b-595d-eb3d-21ac86fdc7af,Eventact,https://www.eventact.com/,"Event Management,Online Portals,Web Browsers",Events,0,NO EXIT,ISR, ,HaMerkaz,Netanya,0,1/1/00,2000-01,2000-Q0,2000,1/1/00,,0,0,0,0,0,0,0,1011602,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/7b87b8ef-03f3-812d-35d4-5480e99e741d,2BI,http://www.2bi.me,"Analytics,Business Intelligence,Information Services,Software",Data and Analytics,0,NO EXIT,ISR, ,HaMerkaz,Rosh Ha'ayin,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,30000000,0,0,0,0,0,0
/organization/bf63b7a3-3750-1211-de07-3f4b65f6dbe0,BIO-NEXUS,http://www.bio-nexus.com,"Developer Platform,Health Care,Medical,Medical Device",Health Care,3000000,NO EXIT,ISR, ,HaMerkaz,Netanya,1,10/1/10,2010-10,2010-Q3,2010,10/1/10,7/1/16,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0
/organization/1630f041-e823-6d74-88af-9148351667dd,Babico,http://www.babico.co.il/about-babico,"Consumer,Consumer Goods,Education,Service Industry",Consumer Goods,0,NO EXIT,ISR, ,Tel Aviv,Herzliya,0,1/1/14,2014-01,2014-Q0,2014,1/1/14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/d36cab23-4a07-fc91-a258-e8b23642a197,Locodor,https://www.locodor.com,"Crowdfunding,Social Media",Financial Services,200000,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,1,1/1/15,2015-01,2015-Q0,2015,1/1/15,5/15/16,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/bac56f10-5987-6d3e-3c42-d4dd2156e9df,Otipo,http://otipo.com/otiposchedule/,"Employee Benefits,Employment,Online Portals,SaaS,Scheduling,Software",Administrative Services,0,NO EXIT,ISR, ,Tel Aviv,Ramat Hasharon,0,,,,,,,521400,521400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/cd213173-269f-e97b-3fe6-7f8b513beaca,Intezer,http://www.intezer.com,"Analytics,Cyber Security,Security",Data and Analytics,25000000,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,3,9/1/15,2015-09,2015-Q3,2015,9/1/15,1/21/20,2000000,2000000,0,0,0,0,0,0,0,0,0,0,0,8000000,15000000,0,0,0,0,0,0
/organization/c6cd87a0-eb89-52d4-fc95-3f61ace7aa24,Kueri.me,http://kueri.me/,"Analytics,Database,Enterprise Software,Software",Data and Analytics,750000,NO EXIT,ISR, ,Tel Aviv,Tel Aviv-yafo,2,1/1/13,2013-01,2013-Q0,2013,1/1/13,11/13/14,750000,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/1ef9a01d-7292-05d7-fd0d-8d553d2a341a,Radix Technologies Ltd,https://www.radix-int.com/,"Android,Computer,iOS,Mobile Devices,Software,Windows",Consumer Electronics,0,NO EXIT,ISR, ,Tel Aviv,Or Yehuda,0,1/1/92,1992-01,1992-Q0,1992,1/1/92,,83000,83000,0,0,55000,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/a3c2bc0a-86ea-9c5d-627c-753047b878cf,Skillsin,0,"Analytics,Human Resources,Information Technology,Laser,Recruiting",Administrative Services,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,600000,600000,0,1200000,2000000,0,0,0,0,0,0,0,0,2750000,0,0,0,0,0,0,0
/organization/de8b823c-8518-251e-4577-ec434fcf9221,TripleTes,0,"Application Performance Management,Content,Data Center Automation,Software",Data and Analytics,0,NO EXIT,ISR, ,HaMerkaz,Benei Dror,0,11/1/11,2011-011,2011-Q4,2011,11/1/11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ab6f8bfc-f0cc-91b1-2530-bebc781d0aae,twofold data,0,"Audio,Customer Service,Video",Media and Entertainment,0,NO EXIT,ISR, ,Tel Aviv,Herzliya,0,,,,,,,132604,132604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/edf3a6ad-7104-c342-5214-3148547eeeb6,Tarya,https://www.tarya.co.il,"Financial Services,FinTech,Internet,Payments,Peer to Peer,Service Industry",Financial Services,3000000,NO EXIT,ISR, ,HaMerkaz,Rosh Ha'ayin,1,1/1/14,2014-01,2014-Q0,2014,1/1/14,11/22/15,3000000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/f211cafe-72bb-33da-9350-62c2a9d626a0,Gingge Games,0,"Gamification,Gaming,Mobile",Gaming,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/11,2011-01,2011-Q0,2011,1/1/11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ea8a3247-96cb-67e9-4b0f-350edbaa5dd2,Immersix,http://immersix.com/,"Consumer,Consumer Electronics,Electronics,Information Technology,Sensor",Consumer Electronics,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,6000000,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/3d592d54-ccbc-a0ce-8d75-39a10aa2e9b9,mumblefish,http://www.mumblefish.net/,"Gaming,Mobile,Mobile Apps",Apps,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,4/1/10,2010-04,2010-Q1,2010,4/1/10,,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/2e944979-2a89-6231-e6bd-e5bc38939142,Kido Games Studio,http://www.kidogamestudio.com/,"Children,Gamification,Gaming",Community and Lifestyle,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,449761,0,0,0,0,0,0,1530831,0,0,0,0,0,0,0
/organization/9c4b7df3-64a4-35e3-c551-978b068c4157,MusicBang,http://www.musicbang.co/,"Gaming,Media and Entertainment,Mobile Apps",Apps,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/13,2013-01,2013-Q0,2013,1/1/13,,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/de380ba3-6772-7cfb-0b51-38e0420ff23a,SkyTrails,http://skytrails.co,"Aerospace,Air Transportation,Developer Tools,Software",Science and Engineering,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/14,2014-01,2014-Q0,2014,1/1/14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/a09a996c-e181-bc25-78ff-47cb28d25f4b,Buzzr,http://www.buzzr.biz/,"Apps,Customer Service,E-Commerce,Internet,Lifestyle,Logistics,Online Portals",Apps,0,NO EXIT,ISR, ,HaMerkaz,Petah Tiqva,0,1/1/13,2013-01,2013-Q0,2013,1/1/13,,1640817,1640817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ad7e83f3-1d8f-3ff9-aa83-499b03044b88,Go VIVO,http://www.govivogo.com/,"Children,Gaming,Information Technology",Community and Lifestyle,300000,NO EXIT,ISR, ,Tel Aviv,Ramat Gan,1,1/1/14,2014-01,2014-Q0,2014,1/1/14,2/22/15,300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/a56f161a-d5ce-f3d3-b882-d88fd64791ed,Lifegraph,http://lifegraph.net/#/home,"Health Care,Hospital,Medical,Software",Health Care,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/14,2014-01,2014-Q0,2014,1/1/14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14520000,0,71993204,0,0,0,0
/organization/81846ed7-cc36-6989-d2a8-6c9d5b78d881,Maxillent,http://www.maxillent.com/,"Health Care,Hospital,Medical",Health Care,0,NO EXIT,ISR, ,Tel Aviv,Herzliya,0,9/1/08,2008-09,2008-Q3,2008,9/1/08,,3250000,3250000,0,0,0,0,0,0,185000000,0,0,0,0,8500000,9000000,35000000,50000000,140000000,0,0,0
