uuid,name,type,permalink,cb_url,rank,created_at,updated_at,org_uuid,org_name,org_cb_url,country_code,state_code,region,city,stock_exchange_symbol,stock_symbol,went_public_on,share_price_usd,share_price,share_price_currency_code,valuation_price_usd,valuation_price,valuation_price_currency_code,money_raised_usd,money_raised,money_raised_currency_code
eb9ff263-749d-a1f8-f231-1af281da14b3,,ipo,gilat-satcom-ipo--eb9ff263,https://www.crunchbase.com/ipo/gilat-satcom-ipo--eb9ff263,26942,11/17/16 7:02,2/12/18 22:52,123f32e2-2780-c2c2-dcd1-c086f2a64a74,Gilat Satcom,https://www.crunchbase.com/organization/gilat-satcom,ISR,,HaMerkaz,Petah Tiqva,tlv,STCM,8/22/02,,,,,,,,,
61b29815-a7f6-23ed-99b1-2e7ae1ca4834,,ipo,hamat-ipo--61b29815,https://www.crunchbase.com/ipo/hamat-ipo--61b29815,44270,11/17/16 10:02,2/12/18 23:36,604c4d85-9a85-42dd-ec2a-3d0c761a677f,Hamat,https://www.crunchbase.com/organization/hamat,ISR,,HaDarom,Ashdod,tlv,HAMAT,1/10/02,,,,,,,,,
c51c8eb1-d448-9b28-a037-3b8227fc7dce,,ipo,insuline-medical-ipo--c51c8eb1,https://www.crunchbase.com/ipo/insuline-medical-ipo--c51c8eb1,46743,11/18/16 9:39,2/12/18 23:44,e24b659f-d95e-6f16-e55d-474d028e02bb,Insuline Medical,https://www.crunchbase.com/organization/insuline-medical,ISR,,HaMerkaz,Petah Tiqva,tlv,INSL,8/12/10,,,,,,,,,
98b7dfcc-2528-97b5-521c-34df05e37ba0,,ipo,issta-sport-ipo--98b7dfcc,https://www.crunchbase.com/ipo/issta-sport-ipo--98b7dfcc,22254,11/18/16 10:59,2/12/18 23:41,033ee37c-3c62-68e5-057d-b963ef4c0200,Issta Sport,https://www.crunchbase.com/organization/issta-sport,ISR,,Tel Aviv,Tel Aviv,tlv,ISTA,1/10/02,,,,,,,,,
f08bc9f0-9fd4-342d-cbc4-b62282706a53,,ipo,itamar-medical-ipo--f08bc9f0,https://www.crunchbase.com/ipo/itamar-medical-ipo--f08bc9f0,21261,11/18/16 11:13,2/12/18 23:35,a56a77cd-9708-5dda-73af-e06cfd0e2260,Itamar Medical,https://www.crunchbase.com/organization/itamar-medical,ISR,,Hefa,Caesarea,otcpink,ITMMF,6/22/12,,,,,,,,,
8ddc76e0-3622-da95-4fa6-ce9128ae47e4,,ipo,kadimastem-ipo--8ddc76e0,https://www.crunchbase.com/ipo/kadimastem-ipo--8ddc76e0,20080,11/18/16 13:00,2/12/18 22:37,27f0d96c-4810-4672-0a5d-1df15fe9164e,Kadimastem,https://www.crunchbase.com/organization/kadimastem,ISR,,HaMerkaz,Ness Ziona,tlv,KDST,6/27/13,,,,,,,,,
21dc8ce8-55bf-3fd7-e79e-f5be89403e49,,ipo,mapi-pharma-ipo--21dc8ce8,https://www.crunchbase.com/ipo/mapi-pharma-ipo--21dc8ce8,18528,11/21/16 10:01,12/15/20 8:38,fccc6b61-4de9-67af-1666-9056393a3c7d,Mapi Pharma,https://www.crunchbase.com/organization/mapi-pharma,ISR,,HaMerkaz,Ness Ziona,nasdaq,MAPI,3/26/14,,,,,,,61093750,61093750,USD
65a2cad3-8db7-f06b-ba25-c041f636c1d3,,ipo,maytronics-ipo--65a2cad3,https://www.crunchbase.com/ipo/maytronics-ipo--65a2cad3,32783,11/21/16 10:34,2/13/18 0:57,55f218e5-0769-d53b-4850-c464e8a35400,Maytronics,https://www.crunchbase.com/organization/maytronics,ISR,,HaZafon,Jezreel,tlv,MTRN,8/26/04,,,,,,,,,
8966a0d2-edb5-2748-6f58-a6a0b0da4fda,,ipo,ludan-ipo--8966a0d2,https://www.crunchbase.com/ipo/ludan-ipo--8966a0d2,28459,11/21/16 10:35,2/12/18 23:54,9e17e1e2-e80f-2024-089c-aed9105447b8,LUDAN Engineering Co.,https://www.crunchbase.com/organization/ludan,ISR,,HaMerkaz,Petah Tiqva,tlv,LUDN,1/10/02,,,,,,,,,
30817900-ac2f-a1e0-d4e7-a2ea6d1fcf15,,ipo,medical-compression-systems-ipo--30817900,https://www.crunchbase.com/ipo/medical-compression-systems-ipo--30817900,35420,11/21/16 10:43,2/12/18 23:46,6bee4ede-bf1a-1667-734e-b57eafbc5c3b,Medical Compression Systems,https://www.crunchbase.com/organization/medical-compression-systems,ISR,,Hefa,Or Akiva,tlv,MDCL,5/24/06,,,,,,,,,
a5418c44-5ca2-0c02-54db-fb489b3ed3cc,,ipo,medtechnica-ltd-ipo--a5418c44,https://www.crunchbase.com/ipo/medtechnica-ltd-ipo--a5418c44,28328,11/21/16 11:04,2/12/18 23:49,53ae79ed-5990-c97b-e123-2f665a271db3,Medtechnica Ltd,https://www.crunchbase.com/organization/medtechnica-ltd,ISR,,HaMerkaz,Petah Tiqva,tlv,MEDI,1/10/02,,,,,,,,,
0940eab6-9f46-d8d0-a954-0cbdde8ecf39,,ipo,menora-mivtachim-insurance-ipo--0940eab6,https://www.crunchbase.com/ipo/menora-mivtachim-insurance-ipo--0940eab6,41375,11/21/16 11:29,2/12/18 23:41,4291c649-02f8-0416-76cb-c10a33c4be8a,Menora Mivtachim Insurance,https://www.crunchbase.com/organization/menora-mivtachim-insurance,ISR,,Tel Aviv,Tel Aviv,tlv,MMHD,1/10/02,,,,,,,,,
2f65c29c-9c9d-3408-ff7d-8d06520d793a,,ipo,magal-security-systems-ipo--2f65c29c,https://www.crunchbase.com/ipo/magal-security-systems-ipo--2f65c29c,23203,11/21/16 12:30,2/12/18 23:46,d6f4ef72-0914-ac5d-2aa9-4208ef50af89,Magal Security Systems,https://www.crunchbase.com/organization/magal-security-systems,ISR,,HaMerkaz,Yehud,nasdaq,MAGS,4/2/93,,,,,,,,,
34017533-ae28-95d6-17b7-cf8ec6c2e0f2,,ipo,micromedic-ipo--34017533,https://www.crunchbase.com/ipo/micromedic-ipo--34017533,30047,11/21/16 12:59,2/12/18 23:43,fdffbada-620a-af30-6b69-7d849c5ddd83,Micromedic,https://www.crunchbase.com/organization/micromedic,ISR,,Tel Aviv,Tel Aviv,tlv,MCTC,1/10/02,,,,,,,,,
8d4fc7d3-37f8-14bc-1f3e-dbb464cadad0,,ipo,mti-wireless-edge-ipo--8d4fc7d3,https://www.crunchbase.com/ipo/mti-wireless-edge-ipo--8d4fc7d3,21189,11/21/16 13:46,9/11/19 18:12,b769a58a-0fc8-c833-e4b5-fd30b55392e7,MTI Wireless Edge,https://www.crunchbase.com/organization/mti-wireless-edge,ISR,,HaMerkaz,Rosh Ha'ayin,lse,MWE,3/24/06,,,,,,,,,
2ec56b1d-2d50-6a6b-c395-33793f6d12ad,,ipo,the-maman-group-ipo--2ec56b1d,https://www.crunchbase.com/ipo/the-maman-group-ipo--2ec56b1d,14481,11/21/16 13:51,2/12/18 23:35,6ae17ceb-34fc-c55f-0a0e-7a221af196e3,The Maman Group,https://www.crunchbase.com/organization/the-maman-group,ISR,,HaMerkaz,Lod,tlv,MMAN,1/10/02,,,,,,,,,
5b5f0324-d4e3-0d92-5b55-7c3bcaf8c712,,ipo,netz-group-ipo--5b5f0324,https://www.crunchbase.com/ipo/netz-group-ipo--5b5f0324,14884,11/22/16 6:34,2/12/18 22:17,91e70c64-f5df-f1f6-6c04-ae4b2e56b861,Netz Group,https://www.crunchbase.com/organization/netz-group,ISR,,Tel Aviv,Ramat Gan,tlv,NETZ,5/2/02,,,,,,,,,
ac7d1eb9-06cc-d9ec-6810-65d9a6fa2720,,ipo,neuroderm-ipo--ac7d1eb9,https://www.crunchbase.com/ipo/neuroderm-ipo--ac7d1eb9,28398,11/22/16 6:42,7/12/18 12:38,2c392a5e-ae34-3aa0-a445-e29c4285b542,NeuroDerm,https://www.crunchbase.com/organization/neuroderm,ISR,,HaMerkaz,Rehovot,nasdaq,NDRM,11/14/14,10,10,USD,,,,45000000,45000000,USD
6571d2d5-d391-53fa-6ae6-d8f203a1d2e9,,ipo,one1-ipo--6571d2d5,https://www.crunchbase.com/ipo/one1-ipo--6571d2d5,24640,11/22/16 8:18,2/12/18 23:53,651ce62a-529c-5740-cf97-484beccece64,One1,https://www.crunchbase.com/organization/one1,ISR,,HaMerkaz,Rosh Ha'ayin,tlv,ONE,1/10/02,,,,,,,,,
90a510e6-2f8a-6d0e-6edf-6e2387bad894,,ipo,optibase-ipo--90a510e6,https://www.crunchbase.com/ipo/optibase-ipo--90a510e6,28861,11/22/16 8:28,2/12/18 23:53,044eaae3-b79a-c53a-40ca-29d0a0c82977,optibase,https://www.crunchbase.com/organization/optibase,ISR,,Tel Aviv,Herzliya,nasdaq,OBAS,5/22/15,,,,,,,,,
5680723d-198e-bf9c-caae-f64303f83fa1,,ipo,bazan-group-ltd-ipo--5680723d,https://www.crunchbase.com/ipo/bazan-group-ltd-ipo--5680723d,13727,11/22/16 8:41,5/22/20 7:35,aeaf75c9-d17c-47a0-ab67-11db421ee1b8,Bazan Group ltd,https://www.crunchbase.com/organization/bazan-group-ltd,ISR,,Hefa,Haifa,tlv,ORL,2/21/07,,,,,,,,,
a907aefe-1f5f-b397-4904-215e61d3cf8b,,ipo,orbit-communication-systems-ipo--a907aefe,https://www.crunchbase.com/ipo/orbit-communication-systems-ipo--a907aefe,35746,11/22/16 9:36,2/12/18 23:30,befe2462-19bf-7867-69d4-23f2da969931,Orbit Communication Systems,https://www.crunchbase.com/organization/orbit-communication-systems,ISR,,HaMerkaz,Netanya,tlv,ORBI,1/10/02,,,,,,,,,
90425a53-7204-c9cb-df77-952ebb1ab858,,ipo,golan-plastic-products-ipo--90425a53,https://www.crunchbase.com/ipo/golan-plastic-products-ipo--90425a53,40297,11/22/16 10:06,5/22/20 10:12,0fd24676-c2c6-492f-579d-afd900e43f21,Golan Plastic Products,https://www.crunchbase.com/organization/golan-plastic-products,ISR,,HaZafon,Kibbutz Afikim,tlv,GLPL,1/17/05,,,,,,,,,
3e29fd03-1b51-852c-be28-16bbaeaeb367,,ipo,quotium-ipo--3e29fd03,https://www.crunchbase.com/ipo/quotium-ipo--3e29fd03,15081,11/22/16 11:25,8/9/18 12:57,8ce3d740-cc38-46ee-8ee4-c9373db5265e,Quotium Technologies SA,https://www.crunchbase.com/organization/quotium,ISR,,Tel Aviv,Herzliya,epa,QTE,11/29/05,,,,,,,,,
2de938ec-98f2-58c5-6b70-e11ac94cf37e,,ipo,paz-oil-company-ltd-ipo--2de938ec,https://www.crunchbase.com/ipo/paz-oil-company-ltd-ipo--2de938ec,18360,11/22/16 11:36,2/12/18 23:41,0f02e97e-6b27-810b-d9f7-7fee2643db0e,Paz Oil Company,https://www.crunchbase.com/organization/paz-oil-company-ltd,ISR,,HaMerkaz,Yakum,tlv,PZOL,12/14/06,,,,,,,,,
26ac9450-b3f2-b24a-bebd-0a94fa28bb76,,ipo,ramdor-computer-systems-ipo--26ac9450,https://www.crunchbase.com/ipo/ramdor-computer-systems-ipo--26ac9450,20907,11/22/16 11:53,2/12/18 23:36,da52fe4a-7d1c-e1e4-cfea-1c59cba09511,Ramdor Computer Systems,https://www.crunchbase.com/organization/ramdor-computer-systems,ISR,,Tel Aviv,Tel Aviv-yafo,tlv,TOPS,1/10/02,,,,,,,,,
bae845bc-d9bd-1bfa-fb50-1cfa6f687360,,ipo,robogroup-ipo--bae845bc,https://www.crunchbase.com/ipo/robogroup-ipo--bae845bc,35209,11/22/16 12:32,2/12/18 22:31,4f1d8868-edc3-504c-94c6-762cd97ae9c6,RoboGroup,https://www.crunchbase.com/organization/robogroup,ISR,,HaMerkaz,Rosh Ha'ayin,otcpink,ROBOF,1/11/99,,,,,,,,,
ec475718-fe55-b6ff-e435-cd4931ea8bc2,,ipo,plastopil-ltd-ipo--ec475718,https://www.crunchbase.com/ipo/plastopil-ltd-ipo--ec475718,29409,11/22/16 13:19,2/12/18 23:53,6c60e9f5-9cfe-0404-6a50-3c6b64a33ce4,Plastopil Ltd.,https://www.crunchbase.com/organization/plastopil-ltd,ISR,,HaZafon,Hazor,tlv,PPIL,5/19/05,,,,,,,,,
ef734786-87d3-1ee1-0195-8d332880ba3e,,ipo,scailex-ipo--ef734786,https://www.crunchbase.com/ipo/scailex-ipo--ef734786,29281,11/22/16 15:40,8/14/18 9:40,7c118d74-6120-7be7-f56c-a633f62f2bbc,Scailex,https://www.crunchbase.com/organization/scailex,ISR,,HaMerkaz,Petah Tiqva,otcpink,SCIXF,9/29/06,,,,,,,,,
d5e38848-b2f0-bccc-28ab-43b736c92295,,ipo,e-schnapp-co-works-ipo--d5e38848,https://www.crunchbase.com/ipo/e-schnapp-co-works-ipo--d5e38848,16960,11/22/16 16:17,2/12/18 23:54,b7d5420b-dea0-87b9-b1a5-bdf736f56b6a,E. Schnapp & Co. Works,https://www.crunchbase.com/organization/e-schnapp-co-works,ISR,,HaMerkaz,Netanya,tlv,SHNP,1/10/08,,,,,,,,,
1d812ca1-4dd3-4fa2-faa7-21118877348b,,ipo,shl-telemedicine-ipo--1d812ca1,https://www.crunchbase.com/ipo/shl-telemedicine-ipo--1d812ca1,26092,11/23/16 6:53,2/12/18 23:16,43fe023d-a10f-cbbd-7745-02c5c191eea6,SHL Telemedicine,https://www.crunchbase.com/organization/shl-telemedicine,ISR,,Tel Aviv,Tel Aviv,swx,SHLTN,6/13/03,,,,,,,,,
8da45f24-9998-8c4a-3e9a-3718d791ee4a,,ipo,simigon-ipo--8da45f24,https://www.crunchbase.com/ipo/simigon-ipo--8da45f24,25409,11/23/16 7:15,9/11/19 18:16,e6641d3d-966a-dc1f-cd16-1b6b6c70ebd6,SimiGon,https://www.crunchbase.com/organization/simigon,ISR,,Tel Aviv,Herzliya,lse,SIM,11/10/06,,,,,,,,,
94334fc3-4f46-f1ac-13b8-718585163487,,ipo,strauss-group-ipo--94334fc3,https://www.crunchbase.com/ipo/strauss-group-ipo--94334fc3,17541,11/23/16 10:22,2/12/18 23:43,807d90bf-74d5-18aa-e190-4764c856f26d,Strauss Group,https://www.crunchbase.com/organization/strauss-group,ISR,,HaMerkaz,Petah Tiqva,tlv,STRS,2/14/02,,,,,,,,,
bf66c91e-c9c0-80a1-def9-4211737a8bae,,ipo,spo-ipo--bf66c91e,https://www.crunchbase.com/ipo/spo-ipo--bf66c91e,37563,11/23/16 10:23,12/17/20 9:25,9d7d5461-cb32-f87c-61d3-5d675fa46e57,SPO,https://www.crunchbase.com/organization/spo,ISR,,HaMerkaz,Kfar Saba,otcpink,SPOM,1/21/03,,,,,,,,,
4745006a-bb22-bbbf-c6aa-d99399f19f7d,,ipo,tefen-ipo--4745006a,https://www.crunchbase.com/ipo/tefen-ipo--4745006a,23820,11/23/16 11:22,2/12/18 23:40,e38e2beb-b89b-ed91-d5c7-5c59671464b0,Tefen,https://www.crunchbase.com/organization/tefen,ISR,,HaMerkaz,Bet Dagan,tlv,TEFN,1/10/02,,,,,,,,,
f66403e9-d77b-58d1-2a4b-2fda37bdd60a,,ipo,tefron-ipo--f66403e9,https://www.crunchbase.com/ipo/tefron-ipo--f66403e9,17189,11/23/16 11:24,2/12/18 23:43,6288aec6-964e-87ab-2b1b-70e782b2a611,Tefron,https://www.crunchbase.com/organization/tefron,ISR,,HaZafon,Misgav,otcpink,TFRFF,1/10/03,,,,,,,,,
e924762d-85f6-280e-bcf5-df66861df021,,ipo,the-crow-group-ipo--e924762d,https://www.crunchbase.com/ipo/the-crow-group-ipo--e924762d,23630,11/23/16 12:05,2/12/18 23:49,b14d3116-8393-91ab-d3d4-ba23d988ce81,The Crow Group,https://www.crunchbase.com/organization/the-crow-group,ISR,,Tel Aviv,Tel Aviv,otcpink,CRWTF,1/4/12,,,,,,,,,
16bff59b-72cd-0ee8-9b10-e7446588ada3,,ipo,tapuz-ipo--16bff59b,https://www.crunchbase.com/ipo/tapuz-ipo--16bff59b,20099,11/23/16 13:34,2/12/18 22:17,ac88d380-ab57-cf90-a05b-e39ff838c6f9,Tapuz,https://www.crunchbase.com/organization/tapuz,ISR,,Tel Aviv,Herzliya,tlv,USER,3/16/06,,,,,,,,,
79ea6517-0d49-e707-ccc4-813e0bf74bec,,ipo,techfinancials-ipo--79ea6517,https://www.crunchbase.com/ipo/techfinancials-ipo--79ea6517,34178,11/23/16 15:13,9/11/19 18:11,05193f97-d9d9-b624-1396-2dcbd7c32339,TechFinancials,https://www.crunchbase.com/organization/techfinancials,ISR,,Tel Aviv,Herzliya,lse,TECH,3/27/15,,,,,,,,,
1c7a38f7-bc5e-6822-5650-adcce9545148,,ipo,technoplus-ventures-ipo--1c7a38f7,https://www.crunchbase.com/ipo/technoplus-ventures-ipo--1c7a38f7,14389,11/23/16 17:14,2/12/18 23:37,71f79fc1-9071-b564-4c42-0e996f9c2fc1,TechnoPlus Ventures,https://www.crunchbase.com/organization/technoplus-ventures,ISR,,Tel Aviv,Tel Aviv,tlv,TNPV,2/14/02,,,,,,,,,
cd227b75-e70b-5dc7-98d2-f728e081bbaa,,ipo,trendit-ipo--cd227b75,https://www.crunchbase.com/ipo/trendit-ipo--cd227b75,21252,11/23/16 17:39,9/11/19 18:13,27091f2f-bea8-8e42-84ce-a8f3f0465866,trendit,https://www.crunchbase.com/organization/trendit,ISR,,HaMerkaz,Hod Hasharon,lse,TRIT,1/5/16,,,,,,,,,
040e6354-4fd0-a8fe-35bf-266f36255259,,ipo,the-union-bank-of-israel-ipo--040e6354,https://www.crunchbase.com/ipo/the-union-bank-of-israel-ipo--040e6354,20061,11/24/16 7:54,2/12/18 22:14,86f679da-b7c3-61cb-7ae4-a2457c2dab27,The Union Bank of Israel,https://www.crunchbase.com/organization/the-union-bank-of-israel,ISR,,Tel Aviv,Tel Aviv,tlv,UNON,1/10/02,,,,,,,,,
0d8b4264-6242-2af3-f761-d6505b8db9d2,,ipo,vaxil-biotherapeutics-ipo--0d8b4264,https://www.crunchbase.com/ipo/vaxil-biotherapeutics-ipo--0d8b4264,38916,11/24/16 8:16,2/12/18 23:47,235ca9e6-3393-278e-8a18-cdbb40a7f885,Vaxil BioTherapeutics,https://www.crunchbase.com/organization/vaxil-biotherapeutics,ISR,,HaMerkaz,Ness Ziona,cve,VXL,3/11/11,,,,,,,,,
9287184d-ba20-310c-1b91-0fa69e09af9b,,ipo,unitronics-ipo--9287184d,https://www.crunchbase.com/ipo/unitronics-ipo--9287184d,15412,11/24/16 8:19,8/20/18 6:44,30dac7b5-f572-adda-6754-02da2401861c,Unitronics,https://www.crunchbase.com/organization/unitronics,ISR,,HaMerkaz,Lod,ebr,UNITB,1/12/01,,,,,,,,,
e7d441b0-677d-4b4d-38bb-90e37150b8a3,,ipo,xenia-venture-capital-ipo--e7d441b0,https://www.crunchbase.com/ipo/xenia-venture-capital-ipo--e7d441b0,16735,11/24/16 10:40,2/12/18 23:30,1bc1bffa-dcb9-a3d7-033b-fce4a5d7ecee,Xenia Venture Capital,https://www.crunchbase.com/organization/xenia-venture-capital,ISR,,Tel Aviv,Herzliya,tlv,XENA,1/10/08,,,,,,,,,
c45864e8-8e74-9d3e-7924-b2be79be6c6e,,ipo,energix-ipo--c45864e8,https://www.crunchbase.com/ipo/energix-ipo--c45864e8,39777,1/11/17 11:42,2/12/18 23:37,210dd7c9-0d3a-bd2f-17e7-fb3d8e27720c,Energix,https://www.crunchbase.com/organization/energix,ISR,,Tel Aviv,Ramat Gan,tlv,ENRG,5/19/11,,,,,,,,,
0df0089c-7677-2bc4-5aa8-9bf391b99336,,ipo,matrix-ipo--0df0089c,https://www.crunchbase.com/ipo/matrix-ipo--0df0089c,26157,1/11/17 12:13,5/22/20 10:32,2583d6e3-4828-ece3-343c-f2aa77c22170,Matrix,https://www.crunchbase.com/organization/matrix,ISR,,Tel Aviv,Herzliya,tlv,MTRX,6/7/93,,,,,,,,,
c79f597f-ea7f-9363-b402-d96c39157239,,ipo,mobile-max-technologies-ipo--c79f597f,https://www.crunchbase.com/ipo/mobile-max-technologies-ipo--c79f597f,46509,1/11/17 12:18,5/28/20 16:34,8b9914ac-12c7-d5cf-190b-babffca39144,Mobile Max Technologies,https://www.crunchbase.com/organization/mobile-max-technologies,ISR,,Tel Aviv,Ramat Gan,tlv,MBMX,6/28/07,,,,,,,,,
5aa7afd2-3790-f1db-e933-49b16b5571b2,,ipo,plasson-ipo--5aa7afd2,https://www.crunchbase.com/ipo/plasson-ipo--5aa7afd2,25953,1/11/17 12:23,2/12/18 23:38,51468c68-30bc-d564-4bfb-82d71dd4debe,Plasson,https://www.crunchbase.com/organization/plasson,ISR,,Hefa,Maagan Michael,tlv,PLSN,11/29/12,,,,,,,,,
18cdacb2-6ef1-e6fc-46b9-8edbc1073357,,ipo,emefcy-ipo--18cdacb2,https://www.crunchbase.com/ipo/emefcy-ipo--18cdacb2,12561,3/4/17 8:15,12/30/20 5:22,81d1639f-9134-1c14-9940-6f398b2aa888,Emefcy,https://www.crunchbase.com/organization/emefcy,ISR,,Hefa,Caesarea,asx,EMC,12/22/15,,,,,,,,,
4bbf17e2-8715-85c4-0eb4-ed959bf9d656,,ipo,foresight-3-ipo--4bbf17e2,https://www.crunchbase.com/ipo/foresight-3-ipo--4bbf17e2,18304,3/14/17 5:00,6/22/18 7:10,979339c9-bfd7-9a16-e128-eaf05f12fe50,Foresight Autonomous Holdings,https://www.crunchbase.com/organization/foresight-3,ISR,,HaMerkaz,Ness Ziona,tlv,FRSX,11/11/10,,,,,,,,,
2e6f67d4-321e-7d19-b459-2a9a0f5eabad,,ipo,asrr-capital-ipo--2e6f67d4,https://www.crunchbase.com/ipo/asrr-capital-ipo--2e6f67d4,40056,3/17/17 5:35,8/2/18 13:13,e369672c-5f6f-a871-a260-de35562c520b,ASRR Capital,https://www.crunchbase.com/organization/asrr-capital,ISR,,Tel Aviv,Tel Aviv,tlv,ASRR,1/10/02,,,,,,,,,
4ae6e72d-81b4-15b3-3a9d-51b890681777,,ipo,metalink-ipo--4ae6e72d,https://www.crunchbase.com/ipo/metalink-ipo--4ae6e72d,39701,5/11/17 10:46,2/12/18 23:53,12317bcb-4ee2-7fce-6ad1-d2ebcec44db2,MetaLink,https://www.crunchbase.com/organization/metalink,ISR,,HaMerkaz,Yakum,otcqb,MTLK,1/10/03,,,,,,,,,
d17ccc89-b482-bd1d-e5d8-3aa7dce3af46,,ipo,lesico-cleantech-ipo--d17ccc89,https://www.crunchbase.com/ipo/lesico-cleantech-ipo--d17ccc89,38190,5/30/17 4:25,2/12/18 23:08,7f78af87-766b-fa68-e434-3539cd38b14c,Lesico CleanTech,https://www.crunchbase.com/organization/lesico-cleantech,ISR,,Tel Aviv,Holon,tlv,LSCO,5/29/17,,,,53278522,190000000,ILS,20189756,72000000,ILS
de3dd0c9-1d07-5b2d-c393-f80e67c80845,,ipo,esense-lab-ipo--de3dd0c9,https://www.crunchbase.com/ipo/esense-lab-ipo--de3dd0c9,43457,6/14/17 6:45,2/13/18 0:13,ba8d259e-3c7a-6159-80aa-5783acfe6f19,eSense-Lab,https://www.crunchbase.com/organization/esense-lab,ISR,,HaMerkaz,Ness Ziona,asx,ESE,2/15/17,0.154420002,0.2,AUD,6840806,8860000,AUD,2702350,3500000,AUD
98f5e665-70bd-447a-ed6d-5133907b2178,,ipo,mobilicom-ipo--98f5e665,https://www.crunchbase.com/ipo/mobilicom-ipo--98f5e665,33418,6/15/17 11:11,2/12/18 23:42,0a1afe84-1ef3-a7db-bc05-0f76ed8b0bca,Mobilicom,https://www.crunchbase.com/organization/mobilicom,ISR,,Tel Aviv,Azur,asx,MOB,5/3/17,0.148581456,0.2,AUD,32297894,43475000,AUD,5571805,7500000,AUD
9de9af1a-9cfa-724f-989b-e8eaf68e8ad6,,ipo,eltek-2-ipo--9de9af1a,https://www.crunchbase.com/ipo/eltek-2-ipo--9de9af1a,44829,6/29/17 9:26,2/12/18 23:57,1508cb47-3b8b-6102-bad2-d5a9d4c56597,Eltek,https://www.crunchbase.com/organization/eltek-2,ISR,,HaMerkaz,Petah Tikwah,nasdaq,ELTK,1/31/97,,,,,,,,,
92cc28e0-172b-3be7-2169-fc0e48f9b470,,ipo,ethernity-networks-ipo--92cc28e0,https://www.crunchbase.com/ipo/ethernity-networks-ipo--92cc28e0,17610,6/30/17 3:58,9/11/19 18:12,a17bcac6-5635-a8ae-b945-cb4e4d0c6e33,Ethernity Networks,https://www.crunchbase.com/organization/ethernity-networks,ISR,,HaMerkaz,Lod,lse,ENET,6/29/17,1.821178485,1.4,GBP,58537880,45000000,GBP,19512627,15000000,GBP
47d6e835-2eac-eab7-e956-c73ee438a6a2,,ipo,violagrowth-ipo--47d6e835,https://www.crunchbase.com/ipo/violagrowth-ipo--47d6e835,37373,7/28/17 3:09,8/13/18 13:06,3f723cf7-37d0-bedf-5930-c2aaa0f7441f,Viola Growth,https://www.crunchbase.com/organization/violagrowth,ISR,,Tel Aviv,Herzliya,otcpink,ITMMF,6/22/12,,,,,,,,,
9b5c1018-3122-7b3c-2297-c25beef61f17,,ipo,trendlines-group-ipo--9b5c1018,https://www.crunchbase.com/ipo/trendlines-group-ipo--9b5c1018,32173,8/10/17 8:13,2/12/18 23:33,f88177b1-2eba-5610-1f5b-a9499e3b990a,Trendlines Group,https://www.crunchbase.com/organization/trendlines-group,ISR,,HaZafon,Misgav,sgx,42T,12/4/15,0.235744427,0.33,SGD,,,,17859426,25000000,SGD
9b96f913-f31a-eb1f-e2be-e4b187384311,,ipo,aposense-ipo--9b96f913,https://www.crunchbase.com/ipo/aposense-ipo--9b96f913,21907,8/12/17 13:53,2/12/18 23:23,966eb701-f1f5-c767-fb63-378e5cb3aad3,Aposense,https://www.crunchbase.com/organization/aposense,ISR,,HaMerkaz,Petah Tiqva,tlv,APOS,6/7/10,,,,,,,,,
4ef45259-6b99-09e5-e61c-61caf35f9a09,,ipo,biolight-israeli-life-sciences-investments-ltd-ipo--4ef45259,https://www.crunchbase.com/ipo/biolight-israeli-life-sciences-investments-ltd-ipo--4ef45259,15040,8/14/17 6:34,7/12/18 11:04,3bc50ce1-f4fd-d44b-b4fd-67001746ce55,BioLight Israeli Life Sciences Investments Ltd,https://www.crunchbase.com/organization/biolight-israeli-life-sciences-investments-ltd,ISR,,Tel Aviv,Tel Aviv,tlv,BOLT,2/10/16,,,,,,,,,
557dfbb2-76cb-86da-bde4-d4e5e9ea3f68,,ipo,sisram-medical-ltd-ipo--557dfbb2,https://www.crunchbase.com/ipo/sisram-medical-ltd-ipo--557dfbb2,27805,9/13/17 19:13,2/12/18 22:22,d9ace1d9-1f5e-ce43-8335-b1f4cf7ce844,Sisram Medical Ltd,https://www.crunchbase.com/organization/sisram-medical-ltd,ISR,,Hefa,Caesarea,hkg,1696,9/12/17,1.136566532,8.88,HKD,,,,,,
920e7bae-95bb-4ed4-88ee-cbe599f7bff2,,ipo,ginegar-ipo--920e7bae,https://www.crunchbase.com/ipo/ginegar-ipo--920e7bae,37263,10/26/17 12:41,2/12/18 22:46,b88f95ca-ebc5-47ce-cd4a-9f39619ab6a8,Ginegar,https://www.crunchbase.com/organization/ginegar,ISR,,HaZafon,Kibbutz Afikim,tlv,GNGR,2/6/06,,,,23392166,110000000,ILS,,,
6acc4277-8b96-4b8a-be7a-643d37d69045,,ipo,somoto-ipo--6acc4277,https://www.crunchbase.com/ipo/somoto-ipo--6acc4277,40979,12/6/17 22:41,2/12/18 23:44,f97d0d6a-0917-fe0f-4e04-d141ab147288,Somoto,https://www.crunchbase.com/organization/somoto,ISR,,Tel Aviv,Tel Aviv,tlv,SMTO,8/15/13,,,,,,,,,
